Account Username,Account Password,Account Contact First Name,Account Contact Last Name,Account Contact Company,Account Contact Address,Account Contact Address2,Account Contact Country,Account Contact State,Account Contact City,Account Contact Postal Code,Account Contact Phone,Account Contact Fax,Account Contact Email,Account Contact URL,Legacy ID,Listing ID,Listing Title,Listing Email,Listing URL,Listing Address,Listing Address2,Listing Country,Listing Country Abbreviation,Listing Region,Listing Region Abbreviation,Listing State,Listing State Abbreviation,Listing City,Listing City Abbreviation,Listing Neighborhood,Listing Neighborhood Abbreviation,Listing Postal Code,Listing Latitude,Listing Longitude,Listing Phone,Listing Fax,Listing Short Description,Listing Long Description,Listing Keywords,Updated Date,Listing Renewal Date,Listing Status,Listing Level,Listing Category 1,Listing Category 2,Listing Category 3,Listing Category 4,Listing Category 5,Listing Template
,,,,Johnson's Plumbing & Heating,57 Commercial St,,United States,New York,Gowanda,14070,(716) 532-4376,,,,,,Johnson's Plumbing & Heating,,,57 Commercial St,,United States,USA,,,New York,NY,Gowanda,,,,14070,,,(716) 532-4376,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,All-In-One Construction,3169 Coomer Rd,,United States,New York,Newfane,14108,(716) 434-3982,,,,,,All-In-One Construction,,,3169 Coomer Rd,,United States,USA,,,New York,NY,Newfane,,,,14108,,,(716) 434-3982,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Drum Oil & Propane Co,8776 Rochester RD,,United States,New York,Gasport,14067,(716) 772-2626,,,,,,Drum Oil & Propane Co,,,8776 Rochester RD,,United States,USA,,,New York,NY,Gasport,,,,14067,,,(716) 772-2626,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Reisdorf Oil & Propane,4127 Route 98,,United States,New York,North Java,14113,(585) 535-7313,,,,,,Reisdorf Oil & Propane,,,4127 Route 98,,United States,USA,,,New York,NY,North Java,,,,14113,,,(585) 535-7313,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Franklin W Pagano Gen Contrng,1079 Main Rd,,United States,New York,Irving,14081,(716) 934-0190,,,,,,Franklin W Pagano Gen Contrng,,,1079 Main Rd,,United States,USA,,,New York,NY,Irving,,,,14081,,,(716) 934-0190,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Waters Plumbing Heating & Electrical,7182 Kenyon Ave,,United States,New York,Basom,14013,(585) 762-8687,,,,,,Waters Plumbing Heating & Electrical,,,7182 Kenyon Ave,,United States,USA,,,New York,NY,Basom,,,,14013,,,(585) 762-8687,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Bruce Ceisner Plumbing & Htg,2554 Main Rd,,United States,New York,East Pembroke,14056,(585) 762-8465,,,,,,Bruce Ceisner Plumbing & Htg,,,2554 Main Rd,,United States,USA,,,New York,NY,East Pembroke,,,,14056,,,(585) 762-8465,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Bruce Geisner Plumbing & Htg,8678 Reade Rd,,United States,New York,East Pembroke,14056,(716) 542-9553,,,,,,Bruce Geisner Plumbing & Htg,,,8678 Reade Rd,,United States,USA,,,New York,NY,East Pembroke,,,,14056,,,(716) 542-9553,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,C C C Plumbing & Heating,992 Route 438,,United States,New York,Irving,14081,(888) 583-3600,,,,,,C C C Plumbing & Heating,,,992 Route 438,,United States,USA,,,New York,NY,Irving,,,,14081,,,(888) 583-3600,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Harlach Paul and Alice,1745 Richley Rd,,United States,New York,Corfu,14036,(585) 599-3678,,,,,,Harlach Paul and Alice,,,1745 Richley Rd,,United States,USA,,,New York,NY,Corfu,,,,14036,,,(585) 599-3678,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Edwards Doug & Rose,3041 Randall Rd,,United States,New York,Ransomville,14131,(716) 751-9401,,,,,,Edwards Doug & Rose,,,3041 Randall Rd,,United States,USA,,,New York,NY,Ransomville,,,,14131,,,(716) 751-9401,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Fisher Development,741 Welch Rd,,United States,New York,Java Center,14082,(585) 457-3221,,,,,,Fisher Development,,,741 Welch Rd,,United States,USA,,,New York,NY,Java Center,,,,14082,,,(585) 457-3221,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Bennett Heating & Cooling,7410 Ellicott Rd,,United States,New York,Lockport,14094,(716) 772-7247,,,,,,Bennett Heating & Cooling,,,7410 Ellicott Rd,,United States,USA,,,New York,NY,Lockport,,,,14094,,,(716) 772-7247,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Industrial Heating Services Inc,5563 Curriers Rd,,United States,New York,Arcade,14009,(585) 457-3410,,,,,,Industrial Heating Services Inc,,,5563 Curriers Rd,,United States,USA,,,New York,NY,Arcade,,,,14009,,,(585) 457-3410,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Martle's Plumbing & Heating,18 High St,,United States,New York,Attica,14011,(585) 591-0696,,,,,,Martle's Plumbing & Heating,,,18 High St,,United States,USA,,,New York,NY,Attica,,,,14011,,,(585) 591-0696,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Harborview Construction Co,3292 Orchard Pl,,United States,New York,Wilson,14172,(716) 751-9298,,,,,,Harborview Construction Co,,,3292 Orchard Pl,,United States,USA,,,New York,NY,Wilson,,,,14172,,,(716) 751-9298,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Krolak General Contracting,107 Telegraph Rd,,United States,New York,Middleport,14105,(716) 735-9695,,,,,,Krolak General Contracting,,,107 Telegraph Rd,,United States,USA,,,New York,NY,Middleport,,,,14105,,,(716) 735-9695,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Advanced Technical Svc,7000 Jockey Rd,,United States,New York,Burt,14028,(716) 778-9406,,,,,,Advanced Technical Svc,,,7000 Jockey Rd,,United States,USA,,,New York,NY,Burt,,,,14028,,,(716) 778-9406,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,North Hartland Corp,2405 Checkered Tavern Rd,,United States,New York,Appleton,14008,(716) 778-8930,,,,,,North Hartland Corp,,,2405 Checkered Tavern Rd,,United States,USA,,,New York,NY,Appleton,,,,14008,,,(716) 778-8930,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,The Home Depot HVAC Service,,,United States,New York,,,(888) 427-1710,,,,,,The Home Depot HVAC Service,,,,,United States,USA,,,New York,,,,,,,,,(888) 427-1710,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Affordable Home Services,,,United States,New York,,,(877) 874-4810,,,,,,Affordable Home Services,,,,,United States,USA,,,New York,,,,,,,,,(877) 874-4810,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,"Sears Central Heating and Cooling ment, Repair and Maintenance",,,United States,New York,,,(888) 892-2871,,,,,,"Sears Central Heating and Cooling ment, Repair and Maintenance",,,,,United States,USA,,,New York,,,,,,,,,(888) 892-2871,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,FERGUSON,,,United States,New York,,,,,,,,,FERGUSON,,,,,United States,USA,,,New York,,,,,,,,,,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,"Sears Central Heating and Cooling ment, Repair and Maintenance",,,United States,New York,,,(888) 959-1139,,,,,,"Sears Central Heating and Cooling ment, Repair and Maintenance",,,,,United States,USA,,,New York,,,,,,,,,(888) 959-1139,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,"Sears Central Heating and Cooling ment, Repair and Maintenance",,,United States,New York,,,(888) 959-5461,,,,,,"Sears Central Heating and Cooling ment, Repair and Maintenance",,,,,United States,USA,,,New York,,,,,,,,,(888) 959-5461,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Petro,,,United States,New York,,,(888) 285-2460,,,,,,Petro,,,,,United States,USA,,,New York,,,,,,,,,(888) 285-2460,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Aire Serv,,,United States,New York,,,(877) 669-9044,,,,,,Aire Serv,,,,,United States,USA,,,New York,,,,,,,,,(877) 669-9044,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Allstate Mechanical Inc,,,United States,New York,,,(352) 562-0201,,,,,,Allstate Mechanical Inc,,,,,United States,USA,,,New York,,,,,,,,,(352) 562-0201,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Trane,,,United States,New York,,,,,,,,,Trane,,,,,United States,USA,,,New York,,,,,,,,,,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Reimer Heating & AC,,,United States,New York,Grand Island,14072,(716) 773-1844,,,,,,Reimer Heating & AC,,,,,United States,USA,,,New York,NY,Grand Island,,,,14072,,,(716) 773-1844,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Bright's Mechanical Svc Inc,PO Box 125,,United States,New York,Getzville,14068,(716) 695-2998,,,,,,Bright's Mechanical Svc Inc,,,PO Box 125,,United States,USA,,,New York,NY,Getzville,,,,14068,,,(716) 695-2998,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Precision Heating & Cooling,,,United States,New York,Williamsville,14221,(716) 634-4328,,,,,,Precision Heating & Cooling,,,,,United States,USA,,,New York,NY,Williamsville,,,,14221,,,(716) 634-4328,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Alternative Carbon Energy Syst,,,United States,New York,Depew,14043,(585) 935-7186,,,,,,Alternative Carbon Energy Syst,,,,,United States,USA,,,New York,NY,Depew,,,,14043,,,(585) 935-7186,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Sal D Minotti Heating & Air,,,United States,New York,Bowmansville,14026,(716) 861-2922,,,,,,Sal D Minotti Heating & Air,,,,,United States,USA,,,New York,NY,Bowmansville,,,,14026,,,(716) 861-2922,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Big Little Construction Inc,,,United States,New York,Lancaster,14086,(716) 683-1292,,,,,,Big Little Construction Inc,,,,,United States,USA,,,New York,NY,Lancaster,,,,14086,,,(716) 683-1292,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,All Seasons Heating & Cooling,,,United States,New York,Springville,14141,(716) 592-0551,,,,,,All Seasons Heating & Cooling,,,,,United States,USA,,,New York,NY,Springville,,,,14141,,,(716) 592-0551,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Call Mr. Plumber,,,United States,New York,,,(716) 873-7473,,,,,,Call Mr. Plumber,,,,,United States,USA,,,New York,,,,,,,,,(716) 873-7473,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,JC Affordable Heating & Cooling\ Duct Cleaning,,,United States,New York,,,(716) 510-2063,,,,,,JC Affordable Heating & Cooling\ Duct Cleaning,,,,,United States,USA,,,New York,,,,,,,,,(716) 510-2063,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Sunbeam Service Experts,,,United States,New York,,,(716) 873-3403,,,,,,Sunbeam Service Experts,,,,,United States,USA,,,New York,,,,,,,,,(716) 873-3403,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
